2021-08-10 10:58:55,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:58:33,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:58:22,b'RT @Thyview: #VakeelSaab First Look\n\nFirst 50K Retweeted Poster in TFI\n\n#PawanKalyan https://t.co/DaMwYbhjjs'
2021-08-10 10:57:36,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:57:17,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:55:56,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:55:34,b'RT @FilmyBowl: Most Liked Tollywood Teasers in 24 Hours \xf0\x9f\x92\xa5\n\n#NTR #AlluArjun #PawanKalyan #MaheshBabu #Chiranjeevi #RamCharan #Prabhas #Pawan\xe2\x80\xa6'
2021-08-10 10:55:05,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:54:13,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:53:38,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:53:37,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:53:11,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:53:01,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:52:59,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:52:59,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:52:44,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:52:42,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:52:39,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:51:54,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:51:45,b'RT @FilmyBowl: Most Liked Tollywood Teasers in 24 Hours \xf0\x9f\x92\xa5\n\n#NTR #AlluArjun #PawanKalyan #MaheshBabu #Chiranjeevi #RamCharan #Prabhas #Pawan\xe2\x80\xa6'
2021-08-10 10:51:13,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:50:35,b'RT @FilmyBowl: Most Liked Tollywood Teasers in 24 Hours \xf0\x9f\x92\xa5\n\n#NTR #AlluArjun #PawanKalyan #MaheshBabu #Chiranjeevi #RamCharan #Prabhas #Pawan\xe2\x80\xa6'
2021-08-10 10:50:25,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:50:01,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:49:53,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:49:25,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:49:14,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:49:13,b'RT @MBFANSOHAIL: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:48:26,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:47:55,b'RT @sr829190: Small edit @PawanKalyan \xf0\x9f\x94\xa5\xf0\x9f\x92\xa5\n\nHope you like \xe2\x99\xa5\xef\xb8\x8f\n\nNachithe Retweet and like  \n\n#VakeelSaab\n#HariHaraVeeraMallu #BheemlaNayak #Paw\xe2\x80\xa6'
2021-08-10 10:46:40,b'RT @MBFANSOHAIL: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:46:19,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:46:05,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:46:00,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:45:41,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:45:38,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:45:32,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:45:20,b'RT @MBFANSOHAIL: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:45:05,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:44:49,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:44:47,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:44:42,b'RT @FilmyBowl: Most Liked Tollywood Teasers in 24 Hours \xf0\x9f\x92\xa5\n\n#NTR #AlluArjun #PawanKalyan #MaheshBabu #Chiranjeevi #RamCharan #Prabhas #Pawan\xe2\x80\xa6'
2021-08-10 10:44:14,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:44:12,b'Rare Pic Of My God @PawanKalyan \xf0\x9f\x92\xa5\nAnd @ganeshbandla Anna \xf0\x9f\xa4\x97\n\n#PawanKalyan https://t.co/zPYrRxPyqk'
2021-08-10 10:43:24,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:43:21,b'RT @MBFANSOHAIL: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:43:09,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:42:44,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:41:54,b'RT @ursBuzzBasket: Top 5 Most Liked Tollywood Teasers in 24 hours\n#NTR #JrNTR #RamarajuForBheem #RRR #RRRMovie #AlluArjun #Pushpa #PawanKal\xe2\x80\xa6'
2021-08-10 10:41:26,b'RT @ursBuzzBasket: Top 5 Most Liked Tollywood Teasers in 24 hours\n#NTR #JrNTR #RamarajuForBheem #RRR #RRRMovie #AlluArjun #Pushpa #PawanKal\xe2\x80\xa6'
2021-08-10 10:41:25,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:41:22,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:41:21,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:41:12,b'RT @FilmyBowl: Most Liked Tollywood Teasers in 24 Hours \xf0\x9f\x92\xa5\n\n#NTR #AlluArjun #PawanKalyan #MaheshBabu #Chiranjeevi #RamCharan #Prabhas #Pawan\xe2\x80\xa6'
2021-08-10 10:40:54,b'RT @sr829190: Small edit @PawanKalyan \xf0\x9f\x94\xa5\xf0\x9f\x92\xa5\n\nHope you like \xe2\x99\xa5\xef\xb8\x8f\n\nNachithe Retweet and like  \n\n#VakeelSaab\n#HariHaraVeeraMallu #BheemlaNayak #Paw\xe2\x80\xa6'
2021-08-10 10:40:29,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:40:22,b'RT @MBFANSOHAIL: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:40:15,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:40:10,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
